"REGION","URBANICITY","MAKE","MODEL","BODY_TYP","MOD_YEAR","GVWR","ROLLOVER","IMPACT1","DEFORMED","FIRE_EXP","SPEEDREL","P_CRASH2","ACC_TYPE","AGE","SEX","INJ_SEV","SEAT_POS","REST_USE","AIR_BAG","EJECTION","ALCH_TRANS","DRUGS_TRANS"
"3","1","35","47","4","2016","0","0","12","6","0","0","13","1","56","2","3","11","3","8","0","0","0"
"3","1","35","47","4","2016","0","0","12","6","0","0","13","1","8","2","2","13","3","9","0","0","0"
"3","1","35","47","4","2006","0","0","11","6","0","0","5","48","39","2","2","11","3","20","0","0","0"
"3","1","20","404","14","2005","0","0","12","6","0","0","61","48","46","2","3","11","3","9","0","0","0"
"3","1","20","404","14","2005","0","0","12","6","0","0","61","48","14","1","2","12","3","9","0","0","0"
"3","1","20","404","14","2005","0","0","12","6","0","0","61","48","12","1","2","13","20","20","0","0","0"
"3","1","20","404","14","2005","0","0","12","6","0","0","61","48","10","1","2","19","20","20","0","0","0"
"3","1","22","401","14","2004","0","0","12","6","0","0","63","52","33","1","2","11","3","8","0","0","0"
"3","2","37","402","14","2017","0","0","12","4","0","0","17","69","81","1","1","11","3","9","0","0","0"
"3","2","37","402","14","2017","0","0","12","4","0","0","17","69","80","2","3","13","3","9","0","0","0"
"3","2","12","422","15","2003","0","0","1","6","0","0","63","68","38","1","2","11","3","9","0","0","0"
"3","2","37","33","2","2000","0","0","12","6","0","0","17","91","33","1","1","11","3","9","0","0","0"
"3","2","37","32","4","2012","0","0","11","6","0","0","17","91","46","1","1","11","3","9","0","0","0"
"3","2","37","32","4","2012","0","0","11","6","0","0","17","91","46","2","2","13","3","9","0","0","0"
"4","1","53","709","80","2013","0","0","12","4","0","0","62","69","47","1","2","11","19","20","8","0","0"
"3","1","55","35","4","2013","0","0","82","6","0","4","50","44","24","2","3","11","3","20","0","1","1"
"3","1","55","35","4","2013","0","0","82","6","0","4","50","44","26","2","2","21","3","20","0","0","0"
"3","1","55","35","4","2013","0","0","82","6","0","4","50","44","41","1","2","12","3","20","0","0","0"
"3","1","48","401","14","2007","0","0","6","6","0","0","53","98","31","2","2","11","3","20","0","0","0"
"3","1","20","421","15","2000","0","0","6","6","0","0","53","21","36","1","3","11","3","20","0","0","0"
"3","1","35","473","34","2005","0","0","12","6","0","4","5","7","41","1","3","11","3","9","0","0","0"
"3","1","35","402","14","2002","0","0","14","6","0","0","12","6","42","1","3","11","3","9","0","0","0"
"3","1","35","402","14","2002","0","0","14","6","0","0","12","6","77","1","4","12","3","9","0","0","0"
"3","2","49","403","14","2008","0","0","3","2","0","0","13","1","62","2","1","11","3","20","0","0","0"
"3","1","63","402","14","2006","0","1","6","6","0","0","6","2","21","2","2","11","3","20","0","0","0"
"3","2","49","40","4","2010","0","0","12","6","0","0","15","68","26","2","1","11","3","9","0","0","0"
"3","2","49","40","4","2010","0","0","12","6","0","0","15","68","7","9","1","23","4","9","0","0","0"
"3","2","6","18","4","2017","0","0","12","6","0","0","62","69","49","2","1","11","3","9","0","0","0"
"3","1","12","481","34","2016","0","1","8","6","0","0","62","69","43","2","3","11","3","8","0","0","0"
"3","1","12","481","34","2016","0","1","8","6","0","0","62","69","72","2","2","13","3","8","0","0","0"
"3","1","12","481","34","2016","0","1","8","6","0","0","62","69","72","1","2","12","3","8","0","0","0"
"3","1","35","473","34","2004","0","0","82","6","0","4","6","98","47","2","3","11","3","9","0","0","0"
"3","1","51","881","66","1998","3","0","12","6","0","0","74","98","56","1","3","11","3","20","0","0","0"
"3","2","99","999","49","9999","0","0","1","9","0","9","61","45","999","9","9","11","99","99","0","0","0"
"3","2","20","421","15","9999","0","0","12","9","0","9","50","20","999","9","9","11","99","99","0","0","0"
"3","2","12","22","6","2005","0","0","6","4","0","0","53","21","27","2","1","11","3","20","0","0","0"
"3","2","12","22","6","2005","0","0","6","4","0","0","53","21","40","1","1","13","3","20","0","0","0"
"3","2","37","31","4","2012","0","0","11","6","0","0","10","47","45","1","2","11","3","8","0","0","0"
"3","2","12","23","4","2016","0","0","5","6","0","0","61","45","39","1","2","11","3","20","0","0","0"
"3","2","7","403","14","2011","0","0","12","6","0","0","13","3","54","2","2","11","3","9","0","0","0"
"3","2","35","472","34","2007","0","0","12","6","0","0","15","68","16","1","3","11","3","9","0","0","0"
"3","2","49","44","2","1999","0","0","11","6","0","0","62","69","61","2","2","11","3","9","0","0","0"
"3","2","20","16","4","2002","0","0","1","6","0","0","17","87","50","2","3","11","3","8","0","0","0"
"3","2","20","422","15","2015","0","0","12","6","0","0","66","86","38","2","3","11","3","8","0","0","0"
"3","1","55","35","4","2012","0","0","6","4","0","0","53","21","17","2","1","11","3","20","0","0","0"
"3","1","20","37","4","2016","0","0","9","2","0","0","17","89","51","2","1","11","3","8","0","0","0"
"3","2","20","481","34","2007","0","0","1","6","0","0","17","87","41","1","3","11","3","9","0","1","1"
"3","2","7","442","20","2005","0","0","12","6","0","0","66","86","50","2","3","11","3","9","0","1","0"
"3","2","7","442","20","2005","0","0","12","6","0","0","66","86","57","1","2","13","3","9","0","0","0"
"3","2","49","40","4","2011","0","1","12","6","0","0","12","6","25","2","4","11","20","8","0","0","0"
"3","2","12","37","4","2002","0","9","14","6","0","0","87","3","46","2","3","11","3","8","0","0","0"
"3","1","20","403","14","2003","0","0","6","4","0","0","53","21","54","1","3","11","3","20","0","0","0"
"3","1","6","51","4","2005","0","0","12","6","0","0","13","7","30","1","3","11","3","20","0","1","1"
"3","1","12","37","4","2009","0","1","6","6","0","0","13","1","53","2","3","11","20","8","1","1","1"
"3","2","12","461","21","1993","0","0","12","6","0","0","10","50","60","1","3","11","20","20","0","1","1"
"3","2","20","2","4","2015","0","0","12","6","0","0","66","88","64","1","3","11","3","9","0","0","0"
"3","1","22","22","4","2006","0","0","6","4","0","0","53","21","26","2","3","11","3","20","0","0","0"
"3","2","20","37","5","2006","0","0","11","4","0","0","62","65","53","1","3","11","3","20","0","0","0"
"3","2","20","37","5","2006","0","0","11","4","0","0","62","65","25","2","2","13","3","20","0","0","0"
"3","2","12","471","34","2000","0","0","12","6","0","0","12","6","55","2","2","11","3","9","0","0","0"
"3","2","49","40","4","2014","0","0","6","6","0","0","11","32","23","1","3","11","3","20","0","1","1"
"3","1","23","481","34","2010","0","0","6","4","0","0","53","21","50","1","3","11","3","20","0","0","0"
"3","1","37","31","4","2016","0","0","12","4","0","0","13","1","43","2","3","11","3","20","0","0","0"
"3","1","20","37","5","2007","0","0","12","6","0","4","6","2","62","2","3","11","3","9","0","0","0"
"3","1","20","421","15","1997","0","0","6","4","0","0","53","22","46","1","3","11","3","20","0","0","0"
"3","2","54","31","3","1996","0","1","12","6","0","4","6","7","18","1","3","11","3","20","0","0","0"
"3","2","51","46","4","2004","0","0","12","6","0","0","80","13","40","2","2","11","3","20","0","1","0"
"3","2","34","34","4","2003","0","0","12","6","0","0","10","50","19","1","2","11","3","9","0","0","0"
"3","2","12","3","2","2002","0","0","12","6","0","0","62","51","31","2","3","11","3","20","0","0","0"
"3","1","37","31","2","2000","0","0","12","6","0","4","6","2","35","2","3","11","3","9","0","1","1"
"3","1","37","31","2","2000","0","0","12","6","0","4","6","2","44","2","2","13","3","8","0","0","0"
"3","1","37","31","2","2000","0","0","12","6","0","4","6","2","15","2","2","12","20","20","0","0","0"
"3","1","49","40","4","2011","0","0","7","6","0","0","15","82","30","2","3","11","3","20","0","0","0"
"3","1","20","403","14","2008","0","9","12","6","0","0","6","7","17","2","3","11","3","9","0","0","0"
"3","1","35","43","4","2005","0","0","12","4","0","0","10","64","59","2","2","11","3","20","0","1","1"
"3","2","12","481","34","2008","0","0","12","6","0","0","52","28","20","2","3","11","3","9","0","0","0"
"3","2","20","37","4","2016","0","0","6","6","0","0","53","29","34","2","3","11","3","20","0","0","0"
"3","1","21","21","4","2000","0","1","3","6","0","4","12","8","26","1","3","11","20","9","0","0","0"
"4","1","20","423","15","2014","0","0","7","4","0","0","15","82","25","2","1","11","3","20","0","0","0"
"4","1","2","405","14","2004","0","0","12","6","0","0","67","83","34","1","2","11","3","20","0","0","0"
"4","1","30","42","3","2004","0","0","11","2","0","0","15","72","30","2","1","11","3","20","0","0","0"
"4","1","49","40","9","1995","0","0","6","2","0","0","53","98","18","1","1","11","3","20","0","0","0"
"2","2","37","399","9","9999","0","0","12","9","0","9","83","13","999","9","9","11","99","99","9","0","0"
"2","2","20","421","15","2005","0","0","99","6","0","0","87","2","49","1","2","11","3","20","0","0","0"
"4","1","49","51","4","2017","0","0","6","2","0","0","53","25","32","1","1","13","3","20","0","0","0"
"4","1","49","51","4","2017","0","0","6","2","0","0","53","25","35","2","1","21","3","20","0","0","0"
"4","1","35","50","4","2014","0","0","6","6","0","0","53","21","35","1","2","11","3","20","0","0","0"
"4","1","76","705","80","2014","0","0","0","4","0","0","9","98","22","1","2","11","19","20","8","0","0"
"3","1","37","32","4","1998","0","1","14","6","0","4","13","1","32","1","3","11","3","9","0","0","0"
"3","1","12","481","34","1998","0","0","12","6","0","0","51","24","17","1","2","11","3","9","0","0","0"
"3","1","22","20","2","1998","0","9","6","6","0","0","53","25","71","2","3","11","3","20","0","0","0"
"3","1","20","481","34","1986","0","0","6","6","0","0","50","26","42","2","3","11","3","20","0","0","0"
"3","1","7","482","34","2017","0","0","6","6","0","0","53","21","60","1","3","11","3","20","0","0","0"
"1","2","30","46","4","2005","0","0","12","6","0","4","52","28","18","2","2","11","3","1","0","0","0"
"1","2","48","34","6","2001","0","0","12","6","0","4","54","52","17","1","2","11","3","20","0","0","0"
"1","2","13","402","14","2015","0","0","6","6","0","0","53","21","47","2","1","11","3","20","0","0","0"
"3","1","12","481","34","2002","0","0","6","4","0","0","53","22","52","2","2","11","3","20","0","0","0"
"1","2","30","42","6","2017","0","0","82","9","0","0","17","87","64","2","1","13","3","9","0","0","0"
"3","1","14","402","14","2008","0","0","12","6","0","0","62","69","30","2","2","11","3","9","0","0","0"
"3","1","35","402","14","2006","0","0","12","9","0","0","54","51","33","1","3","11","3","9","0","0","0"
"3","1","34","402","14","2017","0","0","6","4","0","0","53","31","50","2","1","11","3","20","0","0","0"
"1","2","2","404","14","1998","0","0","12","6","0","0","50","20","34","1","1","11","3","20","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","75","1","1","11","3","8","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","71","1","1","13","3","8","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","67","1","1","21","3","20","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","42","2","1","23","3","20","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","59","1","1","32","3","20","0","0","0"
"1","2","12","462","21","2015","0","0","6","6","0","0","53","21","43","1","1","42","3","20","0","0","0"
"3","1","20","24","6","2012","0","0","8","4","0","0","62","81","50","1","1","11","3","20","0","0","0"
"3","1","55","33","4","2013","0","0","6","2","0","0","53","21","29","2","1","11","3","20","0","0","0"
"2","1","99","499","34","9999","0","0","12","9","0","0","65","79","999","9","9","11","99","99","0","0","0"
"3","1","20","481","34","2004","0","0","12","6","0","4","6","2","54","1","2","11","3","20","0","0","0"
"3","1","63","34","4","2015","0","1","12","6","0","0","13","1","16","2","2","11","3","9","0","0","0"
"3","1","24","1","4","2002","0","0","6","6","0","4","6","2","61","2","3","11","3","20","0","0","0"
"3","1","12","481","34","2003","0","0","12","2","0","0","13","1","31","2","3","11","3","20","0","0","0"
"3","1","2","404","14","2000","0","0","12","6","0","0","62","69","63","1","3","11","3","9","0","0","0"
"3","1","35","47","4","2001","0","0","12","6","0","0","50","20","22","2","3","11","3","9","0","0","0"
"3","1","18","23","4","2006","0","0","12","6","0","0","51","98","20","1","3","11","3","20","0","0","0"
"4","1","49","472","39","2004","0","0","99","6","0","4","6","1","38","2","1","11","3","20","0","0","0"
"3","1","49","40","4","2014","0","0","9","6","0","0","67","84","51","2","1","11","3","9","0","0","0"
"4","1","99","399","7","9999","0","0","99","9","0","0","80","13","999","9","9","11","99","99","9","0","0"
"4","1","37","705","80","1996","0","0","99","4","0","4","12","6","23","1","2","11","19","20","8","0","0"
"4","1","49","46","9","2015","0","0","81","4","0","0","66","87","31","1","1","11","3","20","0","0","0"
"4","1","49","46","9","2015","0","0","81","4","0","0","66","87","32","2","1","13","3","20","0","0","0"
"3","2","12","24","6","2013","0","0","12","6","0","0","12","7","28","1","9","13","3","20","0","0","0"
"2","1","37","32","4","2015","0","0","63","4","0","0","99","72","31","2","1","11","3","2","0","0","0"
"2","1","12","13","4","1998","0","0","12","4","0","0","99","73","47","2","1","11","3","1","0","0","0"
"4","1","41","51","9","2016","0","0","6","2","0","0","53","21","26","1","1","11","3","20","9","0","0"
"4","1","37","402","14","2004","0","9","0","6","0","0","13","1","25","1","1","11","3","20","0","1","0"
"4","1","35","421","15","2014","0","0","12","4","0","0","12","6","38","2","1","11","3","9","0","0","0"
"4","1","35","421","15","2014","0","0","12","4","0","0","12","6","15","1","1","13","3","9","0","0","0"
"2","2","22","22","4","2008","0","1","99","6","0","0","6","2","25","1","4","11","20","20","1","0","0"
"4","1","12","23","4","2014","0","0","82","6","0","0","66","87","41","2","2","11","3","9","0","0","0"
"4","1","12","23","4","2014","0","0","82","6","0","0","66","87","12","2","2","13","3","9","0","0","0"
"4","1","37","709","80","2017","0","0","12","6","0","0","61","32","22","1","3","11","19","20","8","0","0"
"4","2","7","482","34","2007","0","1","12","6","0","0","10","50","31","2","4","11","3","8","0","0","0"
"4","2","7","482","34","2007","0","1","12","6","0","0","10","50","13","1","2","13","3","8","0","0","0"
"4","2","7","482","34","2007","0","1","12","6","0","0","10","50","9","2","3","21","3","20","0","0","0"
"4","2","7","482","34","2007","0","1","12","6","0","0","10","50","10","2","3","23","3","20","0","0","0"
"4","2","12","481","34","2001","0","1","12","6","0","0","62","51","58","1","4","11","20","1","0","0","0"
"4","2","20","16","2","1996","0","1","99","6","0","0","12","7","29","1","4","11","3","20","0","1","0"
"3","1","12","401","14","2003","0","9","11","4","0","0","12","6","27","2","1","11","3","9","0","0","0"
"3","1","12","401","14","2003","0","9","11","4","0","0","12","6","2","2","2","21","4","20","0","0","0"
"2","2","12","401","14","2003","0","0","12","6","0","0","6","52","26","1","2","11","3","9","0","0","0"
"2","2","12","461","21","1999","1","2","0","6","0","0","13","1","68","1","3","11","3","20","0","0","0"
"2","2","12","461","21","1999","1","2","0","6","0","0","13","1","36","1","2","13","3","20","0","0","0"
"2","2","63","37","6","2017","0","0","12","6","0","0","15","68","17","1","1","13","3","8","0","0","0"
"2","2","12","24","6","2012","0","0","12","6","0","0","63","69","26","2","1","11","3","8","0","0","0"
"2","1","12","16","4","2009","0","0","6","2","0","0","53","29","58","1","1","11","3","20","0","0","0"
"3","1","55","35","4","2017","0","0","6","4","0","0","53","21","34","2","1","11","3","20","0","0","0"
"4","2","2","403","14","1997","0","1","12","6","0","0","13","2","19","2","2","11","3","1","0","0","0"
"4","2","2","403","14","1997","0","1","12","6","0","0","13","2","19","1","4","13","3","8","0","0","0"
"4","2","12","401","14","2004","0","0","3","6","0","0","10","66","10","1","2","13","3","20","0","0","0"
"4","2","20","32","4","2002","0","0","12","6","0","0","62","66","39","2","3","11","3","8","0","0","0"
"2","2","2","404","14","2009","0","0","6","6","0","0","53","21","45","2","2","11","3","20","0","0","0"
"4","2","37","32","4","2014","0","0","11","6","0","0","12","66","20","1","3","11","3","20","0","0","0"
"4","2","23","422","15","2017","0","1","8","6","0","0","64","66","39","1","1","11","3","20","0","0","0"
"3","1","35","43","4","2017","0","0","6","2","0","0","53","21","51","2","1","11","3","20","0","0","0"
"4","1","12","481","34","2015","0","9","12","6","0","0","12","6","21","2","2","11","3","8","0","0","0"
