"PERMVIT","RELJCT1","WEIGHT","MAKE","MODEL","ROLLOVER","VNUM_LAN","VTRAFCON","PCRASH5","ACC_TYPE","MDLYR_IM","IMPACT1_IM","PCRASH1_IM","INJ_SEV","REST_USE","AIR_BAG","SEX_IM","AGE_IM"
3,0,27.289636287836665,76,705,0,2,0,1,98,2002,81,14,2,19,20,1,24
1,0,25.25576484520431,48,45,0,5,0,4,1,2013,12,1,4,99,20,1,73
2,0,25.255764844297993,7,402,0,2,0,2,50,2000,12,1,2,99,1,2,29
2,0,25.255764844297993,12,23,0,2,0,1,51,2012,12,1,4,99,1,1,31
2,0,25.25576484520431,20,421,9,2,0,4,1,2003,0,1,4,20,20,2,24
2,8,131.720543991744,82,881,0,3,0,1,83,2017,1,1,2,3,20,1,30
4,0,63.9944153445037,35,50,0,2,0,1,13,2018,12,1,2,3,1,1,44
2,8,63.99441534363976,49,442,0,2,0,1,68,2014,11,11,2,99,1,1,52
1,0,29.709605606078842,37,703,0,8,97,4,98,2015,0,1,2,19,20,1,58
1,0,28.012827085806006,72,706,0,8,0,4,7,2005,9,10,2,5,20,1,50
2,8,76.42125783061248,42,56,0,8,20,1,89,2016,9,1,2,3,9,1,33
1,8,16.416304491134152,6,18,1,2,20,4,1,2016,12,1,3,3,9,1,36
2,8,68.24975394454289,54,35,0,7,3,1,28,2006,12,1,2,3,1,1,21
2,8,68.24975394454289,37,31,0,7,3,1,29,2014,6,2,2,20,1,2,21
1,0,27.466426146201496,72,706,0,3,0,1,98,2017,0,1,2,17,20,1,38
3,8,65.85650306108073,37,32,0,2,0,1,88,2015,12,1,2,3,8,2,22
3,0,129.92210870340045,23,481,0,2,8,1,20,2002,12,1,2,99,1,1,85
1,8,34.19537211184949,73,706,0,1,0,1,13,2006,12,1,3,19,20,1,24
2,8,158.19157351767677,12,401,0,2,0,1,83,2000,3,1,2,3,20,2,25
2,8,27.915241909461514,42,48,0,4,3,1,68,2016,1,11,2,3,1,2,59
2,8,27.915241909461514,42,48,0,4,3,1,69,2003,12,1,3,3,1,2,45
2,0,15.05717046948491,12,32,0,4,0,1,24,2018,12,1,3,3,9,1,57
1,8,28.058709005313414,76,705,0,2,0,3,98,2015,0,2,2,19,20,1,23
5,8,64.42279587619947,12,481,0,2,0,1,22,2013,6,5,2,3,1,2,31
5,8,64.42279587619947,35,43,0,2,0,1,98,2014,10,1,2,3,2,2,27
2,0,13.233424961168943,20,9,0,2,20,1,89,2016,62,1,3,8,9,2,20
2,0,27.132126257062236,72,706,0,2,0,1,83,2009,81,1,3,19,20,1,28
1,0,33.25474918846021,37,421,0,3,0,4,1,2008,1,1,3,3,9,2,53
2,0,65.50257494083738,20,4,0,2,0,4,6,2014,12,10,2,8,20,2,53
5,8,85.67492449643292,37,31,0,8,0,1,89,2015,62,1,2,98,20,1,23
3,0,26.339731920877647,35,47,0,4,0,1,31,2002,6,2,3,8,20,2,19
5,0,156.64730850835215,7,482,0,2,20,1,86,2001,12,1,2,3,9,1,21
5,0,156.64730850835215,12,17,0,2,0,1,87,2009,81,1,2,3,8,2,20
1,0,159.99945569998138,23,431,9,8,0,4,7,2003,0,14,2,3,20,1,26
2,0,28.81247714133043,12,37,1,8,0,2,58,2008,12,17,4,20,1,1,89
2,0,28.81247714133043,12,481,0,8,0,1,59,2012,12,1,3,3,1,1,23
7,0,28.012827085499186,72,706,0,8,0,1,98,2004,12,2,2,5,20,1,63
4,0,68.14022451783879,12,471,0,5,0,1,25,2002,6,1,2,3,20,2,41
3,0,66.23651699180468,30,40,0,8,3,3,68,2004,12,11,2,8,8,1,24
3,0,66.23651699180468,20,421,0,8,3,1,69,2017,62,1,2,8,8,1,35
2,0,67.86238550387527,23,402,0,8,0,1,45,2018,1,1,2,3,20,1,20
2,0,27.543773862608283,35,51,0,8,0,4,7,2013,12,14,3,20,8,2,42
2,8,30.18319530666335,37,709,0,8,0,1,77,1986,12,14,2,17,98,1,25
2,0,159.9994556995681,7,482,0,8,20,1,88,2006,12,1,2,3,1,1,36
1,0,48.05789016129209,72,706,0,8,0,3,98,2009,0,1,2,5,20,1,49
5,1,160.62937694000792,37,32,0,8,0,1,88,2011,12,1,2,3,8,2,43
5,1,160.62937694000792,12,37,0,8,20,1,89,2012,10,1,2,3,8,2,17
2,1,67.16247617304282,6,43,0,8,0,1,68,2006,12,11,2,3,1,2,18
2,1,67.16247617304282,6,441,0,8,0,1,69,2015,12,1,2,3,8,2,27
3,8,172.32592298182513,7,27,0,8,20,1,88,2010,12,1,2,3,98,2,34
2,8,29.018940998605512,7,472,0,8,0,1,28,2001,12,1,2,3,98,1,29
2,8,29.018940998605512,19,18,0,8,0,1,29,2006,6,2,3,3,98,2,71
5,8,72.54516699875528,7,442,0,8,3,1,65,2015,62,5,2,3,98,1,26
2,0,27.351255615646263,23,471,0,2,0,2,73,1991,3,6,3,20,20,1,49
3,0,70.1987007501779,49,999,0,2,20,1,88,2009,12,1,2,3,20,2,42
7,0,13.861093761340506,42,999,1,8,0,1,79,2016,12,1,3,3,20,1,42
1,0,29.70849951501501,37,706,0,2,0,4,98,1998,9,1,4,16,20,1,50
1,8,72.54516699875528,37,402,2,8,0,4,2,2017,0,1,2,3,2,2,27
3,8,172.32592298182513,12,481,0,8,0,1,20,1995,12,1,2,3,98,2,47
1,8,78.13454015610264,20,405,0,1,0,4,6,2015,61,14,2,3,9,1,24
5,0,13.370292815595292,59,31,0,3,0,1,45,2015,62,1,2,3,8,2,34
4,8,69.04898263932257,35,47,0,4,3,1,51,2017,12,1,2,3,1,2,57
2,8,68.19379844310224,37,421,0,5,97,1,83,2016,12,1,2,3,1,2,46
4,0,39.42641053647578,49,472,9,2,0,4,1,2004,12,14,2,3,1,1,32
3,0,26.961630155226384,18,24,0,8,3,1,51,2011,12,1,3,8,20,2,49
5,0,13.43301608153499,55,402,0,3,0,1,69,2014,12,1,3,3,20,2,48
1,1,27.69230649089778,37,706,0,2,0,1,98,2015,0,14,2,17,20,2,38
2,0,132.19368602666597,12,481,0,2,0,1,86,2008,12,1,2,3,9,1,50
1,8,30.18319530666335,53,709,0,8,20,3,98,2004,0,1,2,19,98,1,47
1,8,26.174898801322374,76,706,0,5,3,4,1,2015,12,11,2,17,20,1,45
4,0,47.17534177841178,99,709,0,2,0,1,20,2017,12,1,3,17,20,1,29
1,0,26.474830034208704,23,421,1,5,0,4,6,2001,12,1,3,3,1,1,27
2,0,13.43301608153499,49,402,0,5,0,2,47,2018,61,15,3,3,8,1,70
2,8,72.54516700046278,55,33,0,0,0,7,76,2005,3,11,2,3,98,1,59
2,8,72.54516700046278,63,38,0,8,0,1,77,2016,81,1,2,3,98,2,47
5,0,13.396901945369807,49,403,0,5,0,1,20,2018,12,1,3,3,20,1,39
2,0,67.16247617402881,12,24,0,8,0,1,98,2017,1,1,2,3,8,2,46
7,0,27.07623754927052,35,50,0,8,2,1,86,2012,12,1,3,3,8,2,57
7,0,27.07623754927052,41,51,0,8,0,1,87,2012,5,1,3,3,8,2,46
2,0,49.43176292725507,20,481,0,8,0,9,49,2000,12,1,3,3,99,1,64
2,0,49.43176292725507,2,404,0,8,0,9,49,2019,12,1,2,3,1,2,72
2,8,157.9384909589564,12,17,0,2,0,1,83,2003,12,1,2,3,1,2,22
1,0,84.4143831440408,34,706,0,2,0,4,1,2017,0,14,4,19,20,1,68
2,0,49.53539903863523,49,32,0,8,0,4,6,2015,10,1,3,3,1,2,19
2,0,48.84543324258376,72,706,0,8,0,1,20,2004,12,1,2,5,20,1,30
3,0,65.61846284359675,37,706,0,8,0,1,20,2007,12,1,4,5,20,1,58
3,0,36.37394469894669,2,403,9,8,0,2,48,2009,1,6,4,20,20,1,53
1,0,129.88655934001844,85,881,0,8,0,4,3,2005,1,1,2,3,20,1,56
6,8,32.26967571626809,37,709,0,8,0,3,45,2008,61,14,2,19,20,1,50
3,0,28.715892729770868,34,399,0,8,0,3,20,2012,12,1,3,99,99,1,46
7,8,16.071732220890688,12,401,0,5,3,1,86,2013,12,1,3,3,9,1,41
7,8,16.071732220890688,49,40,0,3,3,1,87,2018,81,1,3,3,9,1,66
3,0,82.62303099517568,63,401,0,2,0,1,21,2013,6,5,2,3,9,2,22
1,8,42.962725603668666,50,706,0,5,0,3,98,2002,0,1,2,17,20,1,34
3,8,160.18553561717732,52,401,0,2,0,1,69,1999,12,1,2,3,20,2,68
3,0,66.81490987171465,12,998,0,2,0,1,25,2011,6,1,3,20,20,1,54
4,0,130.76950567025239,48,34,0,2,0,1,24,2010,12,1,2,3,20,2,46
4,8,74.96762657695649,41,51,0,0,0,7,72,2016,61,11,2,3,9,2,49
3,8,13.527384126482163,42,54,0,2,3,1,21,2014,6,17,3,3,20,1,25
4,0,30.426502207022732,98,709,0,2,0,1,48,1995,61,6,2,19,20,1,29
2,0,68.19379844050107,35,43,0,5,0,1,28,2015,12,1,2,3,1,2,33
2,0,68.19379844050107,37,31,0,5,0,1,29,2012,6,2,2,3,20,2,61
2,8,27.952941041715345,53,705,0,3,3,1,25,2002,6,3,3,19,20,1,55
2,8,27.952941041715345,98,701,0,2,20,1,87,2018,3,1,2,19,20,1,47
2,0,27.50165493603859,37,706,0,4,0,1,69,2007,12,1,2,19,20,1,39
1,0,156.63842033547226,12,401,0,2,0,4,2,1999,12,1,2,3,20,1,21
1,0,69.04898264155261,30,46,0,2,0,4,11,2017,12,1,2,3,20,1,44
4,0,27.534924163810622,20,421,0,2,65,1,15,2007,12,1,3,20,1,2,25
1,0,68.38656772736466,20,421,9,2,0,4,6,2018,12,14,2,3,2,1,28
7,0,27.534924163810622,34,35,0,2,97,1,98,2012,6,5,3,3,20,2,48
2,0,15.00905552497687,12,481,0,2,0,1,24,2018,12,1,3,3,1,1,57
2,0,15.00905552497687,85,884,0,2,0,1,25,1999,6,1,3,3,20,1,49
2,0,15.00905552497687,35,47,0,3,3,1,87,2016,2,1,3,3,1,2,27
9,0,132.18500857315792,37,441,0,3,3,1,88,2007,12,1,2,3,1,2,24
9,0,132.18500857315792,12,25,0,2,3,1,89,2009,62,1,2,3,8,1,48
2,8,27.534924163810622,49,401,9,3,0,1,24,2006,12,1,3,3,1,1,38
1,0,27.763795792439346,72,706,0,2,0,4,2,2011,12,14,2,17,20,1,43
3,0,15.00905552497687,12,402,1,4,3,1,89,2016,9,1,3,3,3,2,43
2,0,27.534924163810622,35,47,0,2,0,4,11,2006,12,14,3,3,9,1,37
2,0,68.38656772736466,41,403,0,5,3,1,27,2016,6,10,2,3,20,1,41
1,8,27.297360639656915,42,48,0,2,0,4,7,2004,6,1,3,3,9,2,37
2,8,67.78164857593387,49,40,0,2,0,2,25,2014,6,15,2,3,20,2,48
1,0,27.297360639656915,7,25,2,2,97,4,7,2010,0,1,3,3,20,2,21
3,0,27.297360639656915,20,481,0,2,0,3,79,2001,12,1,3,3,20,1,61
3,0,26.90515440026045,20,28,0,0,20,7,82,2014,62,11,3,3,2,2,43
1,0,36.67099923069161,20,2,0,2,97,4,2,2013,12,14,4,20,20,1,34
3,0,26.90515440026045,55,33,0,2,0,1,28,2017,12,1,3,3,1,2,47
2,0,132.153289472259,12,3,0,2,0,1,86,2007,12,1,2,3,20,1,43
1,0,185.47596314364694,35,47,0,2,0,2,0,2006,0,14,3,20,20,2,77
1,0,186.56867640162724,38,402,0,2,0,4,1,1999,12,1,2,99,1,1,30
5,8,27.027980919403934,37,32,0,8,0,1,20,2001,12,1,2,3,8,1,29
1,0,27.50165493603859,76,704,0,2,0,1,98,2015,0,1,3,19,20,1,48
2,0,156.63842034084098,12,3,0,2,8,1,69,2012,12,1,2,3,8,2,53
1,0,27.50165493603859,37,706,0,2,0,1,98,2005,0,1,2,19,20,1,60
2,0,275.6401951095092,12,24,0,2,0,1,93,2008,82,1,2,3,20,2,53
2,0,26.187569320097325,12,422,0,2,20,1,82,2014,11,11,2,3,20,1,59
2,0,26.187569320097325,49,46,0,2,0,1,83,2004,12,14,3,3,1,2,37
6,1,13.0551785243994,69,54,0,8,20,1,82,2018,12,11,3,3,1,2,67
6,1,13.0551785243994,82,881,0,2,0,1,83,2018,82,1,2,3,20,1,34
6,1,13.0551785243994,82,884,0,2,0,1,98,1999,12,1,2,3,20,1,25
3,0,132.8063502423361,18,19,0,2,0,1,89,2011,11,1,2,3,8,1,74
1,0,27.023875283648945,98,701,0,2,21,4,1,2008,12,14,2,17,20,1,55
3,0,25.36332799973971,37,39,0,2,0,2,50,2012,12,14,4,3,1,1,18
3,0,25.36332799973971,12,880,0,2,0,1,51,2017,12,14,2,20,1,1,58
1,0,26.173311629851554,72,709,0,2,0,1,13,1977,12,1,4,17,20,1,58
8,0,65.49602805783545,20,25,0,2,0,1,28,2015,12,1,2,3,8,2,27
1,0,27.023875283648945,72,706,0,2,20,1,98,2009,0,2,2,17,20,2,44
1,0,27.023875283648945,76,706,0,2,0,1,13,2016,12,1,3,19,20,1,61
1,0,26.187569320097325,69,54,0,2,0,4,1,2012,12,11,3,3,20,2,45
2,0,154.50447575992763,13,12,0,2,3,1,20,2005,12,1,2,3,1,1,77
2,0,154.50447575992763,49,402,0,2,3,1,21,2012,6,5,2,3,20,1,36
2,0,65.49602805783545,12,23,0,8,0,1,20,2017,12,1,2,3,3,2,27
2,0,27.023875282668318,53,706,0,3,0,1,73,2018,82,6,2,5,20,1,26
2,0,154.50447575201753,49,401,0,2,20,1,84,2004,63,98,2,3,20,2,30
2,0,154.50447575201753,20,2,0,3,0,1,84,2008,12,1,2,3,1,2,43
1,0,27.023875282668318,71,706,0,1,0,1,0,2015,0,14,2,19,20,1,27
1,0,26.18756932049913,35,48,1,2,0,4,1,2010,83,14,3,3,8,1,41
2,0,65.4960280558291,39,38,0,4,0,1,71,2014,63,1,2,3,3,2,69
1,0,27.023875282668318,37,706,0,2,0,4,6,2005,0,1,3,17,20,1,35
6,0,26.18756932049913,49,40,0,2,0,7,98,1995,61,12,3,3,20,1,25
1,0,27.437672009186173,73,706,0,2,0,4,8,2007,12,14,2,17,20,1,54
1,0,27.437672009186173,37,706,0,8,0,4,1,2018,0,14,3,5,20,1,72
1,0,27.437672009186173,72,706,0,2,0,2,98,2002,0,14,2,17,20,1,19
1,0,27.437672009186173,76,705,0,8,0,2,98,2002,0,14,3,19,20,1,18
2,0,65.49602805783545,12,23,0,8,0,1,86,2017,12,1,2,3,8,1,66
1,0,27.023875283648945,98,703,0,2,0,2,98,2012,0,1,2,17,20,1,25
1,0,27.023875283648945,37,706,0,8,0,2,98,2013,0,15,2,5,20,1,19
2,0,154.50447575992763,6,441,0,2,0,1,28,2013,12,1,2,3,1,2,40
4,0,27.023875283648945,72,706,0,5,0,1,32,1997,61,1,3,17,20,1,19
5,0,65.49602805783545,6,18,0,4,3,1,74,2015,61,11,2,3,20,2,41
1,0,26.187569320097325,20,2,0,8,0,4,1,2005,12,1,3,99,1,1,57
2,0,27.023875283648945,76,705,0,5,3,1,69,1994,12,1,3,19,20,1,22
6,8,27.023875283648945,76,705,0,8,3,1,24,1996,12,11,2,19,20,1,61
1,0,154.50447575766935,12,471,2,2,0,2,98,2001,0,1,2,99,20,2,38
4,0,132.8063502450791,35,481,0,2,0,1,22,2009,6,5,2,3,20,2,46
1,0,27.023875284324024,72,706,0,8,0,4,11,1999,12,1,2,19,20,1,31
10,0,27.539046063332894,37,32,0,3,0,1,20,2006,12,1,2,3,1,2,19
10,0,27.539046063332894,7,442,0,3,0,1,98,2005,12,1,3,3,1,1,35
1,0,28.476085033952483,72,706,0,4,0,4,98,2006,0,1,2,17,98,1,57
5,0,13.782262014765777,12,3,0,2,0,1,24,2018,12,1,3,3,8,1,20
5,0,13.782262014765777,49,32,0,2,0,1,25,2011,6,1,2,3,20,1,42
5,0,13.782262014765777,49,403,0,2,0,1,98,2016,12,1,2,3,8,1,66
3,1,27.027980919403934,34,34,0,2,0,1,69,2011,12,1,2,3,8,1,41
1,8,64.42279587619947,20,481,1,2,0,4,6,2004,12,1,2,3,8,1,21
1,8,28.058709005313414,37,705,0,2,0,1,13,1990,12,14,3,19,20,1,62
1,0,157.2876566965767,20,481,0,2,0,4,6,2008,12,14,2,3,20,2,60
4,0,30.18319530666335,72,709,0,8,0,1,24,2006,12,1,3,19,20,1,34
2,0,26.94965435506558,6,43,0,4,0,1,81,2002,9,2,3,3,20,2,32
1,0,29.108169538504054,49,32,0,3,0,4,1,1998,1,14,4,3,20,2,72
2,0,163.08517075393542,35,47,0,2,2,1,79,2005,12,1,2,99,20,1,27
2,0,163.08517075393542,37,32,0,0,2,7,78,2005,9,10,2,3,2,1,19
2,0,27.15419069597071,76,706,0,2,0,2,98,2006,0,1,3,19,20,1,51
2,0,157.30090507033808,13,1,0,8,0,1,88,2000,12,1,2,3,9,1,51
1,0,160.29268543944582,7,499,1,8,0,4,1,2012,12,1,2,3,20,1,56
1,0,160.29268543944582,7,499,1,8,0,4,1,2012,12,1,2,3,20,1,56
2,0,28.12317242464788,72,709,0,8,0,2,48,2012,12,1,3,19,20,1,56
1,0,28.12317242464788,72,709,0,2,0,1,98,2001,0,14,3,19,20,1,42
1,0,27.3394040173758,20,481,0,3,0,4,1,2005,12,1,3,99,99,1,34
1,0,27.132126257062236,72,706,0,2,0,3,98,1992,0,15,2,17,20,1,21
2,0,72.72004297909503,23,423,0,2,0,1,65,2017,10,1,2,3,20,2,42
5,0,68.03654188173027,20,16,0,4,0,7,50,2000,12,1,2,3,1,1,57
2,0,26.668166491633542,12,499,0,8,0,1,90,2002,62,1,3,3,9,1,36
4,0,13.164048502614461,63,38,0,8,0,3,51,2014,12,1,4,20,8,2,26
6,8,66.2365169930333,49,32,0,8,0,1,83,2014,82,1,2,8,8,2,77
2,0,69.25332958347232,63,34,0,2,20,1,82,2014,8,11,2,3,20,2,53
1,0,26.174898801322374,37,703,0,2,0,2,98,1987,0,1,2,17,20,1,47
12,1,26.94965435506558,12,17,0,4,0,1,28,2017,12,1,2,3,9,1,67
2,0,27.82644600081746,18,7,0,2,0,4,6,1999,12,1,3,2,1,1,25
1,0,66.70389726713505,55,33,0,8,0,4,6,2017,12,1,2,3,20,1,65
3,8,30.31746070356127,73,703,0,8,0,1,69,2005,12,1,2,17,20,1,20
1,8,27.69872294453196,35,401,0,2,0,4,6,2004,12,1,3,3,1,2,67
2,8,68.34612999062786,52,48,0,2,0,1,83,2018,12,1,2,3,8,2,25
1,0,160.40766104567757,12,481,9,8,0,4,7,2008,13,14,2,3,1,1,28
2,0,28.454637363868006,76,706,0,2,0,1,48,2016,82,1,2,5,20,1,22
2,8,13.37029281577521,55,33,0,2,3,1,68,2011,82,11,3,3,1,1,21
2,8,13.37029281577521,35,47,0,2,3,1,69,2015,12,1,3,3,1,2,33
1,0,30.662036704636417,49,482,0,2,0,4,6,2012,62,1,3,3,9,1,42
2,8,68.19379844050107,59,403,0,5,0,1,21,2014,6,5,2,3,20,2,56
3,8,67.58158792785004,12,37,0,8,3,1,69,2014,12,1,2,3,1,1,62
3,8,67.58158792785004,38,882,0,8,3,1,68,2006,2,11,2,3,20,1,31
2,0,28.533752049364463,98,701,0,2,0,1,25,2016,6,1,2,17,20,1,57
3,0,27.3394040173758,12,481,0,4,0,2,48,1994,61,1,2,3,1,1,62
6,0,68.228832409925,37,402,0,2,0,1,28,2004,12,1,2,3,20,2,17
2,0,27.561556738241116,72,706,0,2,0,1,77,2014,81,14,2,19,20,1,48
2,0,157.55977235081187,7,25,0,2,0,1,89,2007,11,4,2,8,20,2,30
9,0,68.14022451866317,7,422,0,2,20,1,82,2015,7,11,2,3,20,2,18
7,8,27.30977253629348,35,51,0,2,20,1,87,2009,3,4,2,3,8,2,31
7,8,27.30977253629348,54,421,0,2,0,1,86,2001,12,1,2,3,1,2,29
2,0,65.50257494178608,6,18,0,2,0,1,28,2012,12,1,2,8,20,1,75
2,0,65.50257494178608,30,46,0,2,0,1,29,2016,6,2,2,8,20,1,75
1,0,27.16248674563616,37,31,0,2,0,4,1,2000,12,1,3,3,20,1,24
2,0,133.78912304411173,98,809,1,0,0,1,15,2002,12,11,2,3,20,1,68
2,8,66.7038972671564,37,31,0,8,20,1,90,2014,12,4,2,3,1,2,59
1,0,157.2876566965767,20,481,0,3,0,4,1,2011,12,1,2,3,9,1,32
1,0,13.396901945369807,49,32,0,3,0,4,1,2015,12,14,3,3,8,1,26
2,0,31.100469091311915,30,40,0,2,0,4,2,2005,12,14,3,20,8,1,27
8,0,68.03654188173027,2,408,0,2,3,1,72,2017,10,11,2,3,20,1,24
4,0,160.22431180775772,37,32,0,4,40,1,69,1999,7,1,2,3,1,1,52
1,0,29.25150952021224,73,705,0,2,0,1,98,2008,0,1,2,17,20,1,39
1,0,27.82644600081746,34,37,1,2,3,5,2,2004,1,14,3,3,8,1,30
2,0,16.416304491134152,34,48,0,3,0,1,51,2016,12,1,3,3,9,2,61
3,8,32.50973586112167,37,32,0,3,3,1,68,2016,82,11,2,3,9,2,38
3,8,32.50973586112167,35,47,0,3,3,1,69,2012,12,1,3,3,9,2,42
4,8,29.146866374456913,55,399,0,8,0,1,78,2012,11,10,3,3,9,2,60
2,0,27.571086465225957,37,32,9,2,0,4,6,2007,1,14,2,3,8,2,55
2,8,68.0544076909848,20,25,0,5,0,1,83,2017,12,1,2,3,20,1,42
1,0,32.50973586112167,49,32,0,2,0,4,1,2002,12,1,3,3,9,2,25
2,8,32.11839313704494,72,709,0,3,20,1,79,2001,6,4,3,19,20,1,31
2,0,33.75556455526577,12,481,9,2,0,4,6,2007,0,1,3,3,9,1,30
2,8,153.14066649225785,20,22,0,2,0,1,79,2008,12,14,2,3,8,1,44
3,0,30.66203670491544,52,34,1,2,0,4,1,2006,12,1,2,3,9,1,32
2,8,30.93527988462828,37,706,0,2,0,1,28,2008,12,14,2,19,20,1,42
2,0,65.90088958480054,12,401,0,3,3,1,21,2014,6,5,2,3,20,2,39
3,0,68.03654188173027,37,404,0,2,3,1,82,2016,9,11,2,3,8,2,53
5,0,156.64730850835215,12,481,0,2,0,4,1,2013,81,1,2,3,20,2,30
3,0,27.154190696263047,73,706,0,2,0,2,45,2008,10,6,3,19,20,1,44
1,0,66.98383254466944,49,40,2,2,0,4,1,2014,0,1,2,3,9,1,39
10,0,157.28765669704657,20,473,0,2,0,1,21,2008,6,5,2,3,20,1,62
2,0,157.55977234997349,12,471,1,2,0,4,98,2005,0,1,2,8,20,1,19
2,0,227.61324958349434,19,3,0,8,0,4,2,1979,12,1,2,20,20,1,26
2,0,227.61324958349434,6,51,0,8,0,1,98,2007,12,1,2,3,8,1,49
3,0,39.597723998724476,59,35,0,3,0,1,89,2006,9,1,3,3,8,2,39
3,0,39.597723998724476,12,17,0,1,0,1,98,2004,10,5,2,3,20,1,29
1,1,97.51220034491755,37,31,0,8,0,4,6,2017,12,1,2,3,8,1,23
1,0,39.43274925959032,72,709,0,8,0,1,98,2000,0,14,2,19,20,1,58
2,8,30.935279886017614,76,709,0,8,0,1,83,2018,81,1,2,19,20,1,57
3,8,169.30392939833877,55,401,0,8,21,1,82,2007,11,11,2,3,20,1,76
1,0,227.61324958349434,30,40,0,8,0,4,1,2011,12,1,2,20,1,2,36
7,0,97.51220034491755,55,36,0,8,0,1,28,2014,12,1,2,3,1,2,17
1,0,27.69230649089778,53,706,0,3,0,1,98,2009,0,1,2,17,20,1,51
4,0,26.94965435419846,63,34,0,8,3,2,68,2005,82,11,3,3,8,1,61
4,0,26.94965435419846,30,402,0,8,3,1,69,2017,12,1,2,3,8,1,44
5,8,27.132126257826656,71,709,0,8,0,1,98,2018,0,1,3,17,20,1,26
2,0,97.51220034491755,49,482,0,8,0,1,51,2015,12,14,2,3,20,1,55
2,0,69.25332958347232,20,37,0,2,0,1,48,2016,12,1,2,3,20,2,25
10,0,12.818712289737249,23,402,0,6,2,1,86,2015,12,1,3,3,8,1,68
10,0,12.818712289737249,63,34,0,6,2,1,98,2013,12,1,2,3,20,2,20
3,8,36.0177232394849,72,706,0,2,0,1,98,2007,12,1,4,19,20,1,24
5,8,27.69872294453196,35,50,0,5,0,1,69,2010,12,1,2,3,20,2,21
5,8,27.69872294453196,35,47,0,8,0,1,98,2006,11,5,2,3,20,1,47
2,8,27.69872294453196,20,481,0,8,20,1,78,2000,6,10,3,3,20,1,82
2,8,27.69872294453196,37,421,0,2,0,1,79,2011,12,14,3,3,20,2,59
2,8,152.54076962461252,12,37,0,2,65,4,1,2000,14,11,2,3,1,1,28
1,8,28.058709005313414,76,706,0,8,0,3,98,1999,0,2,2,19,20,1,19
4,0,76.42125782774367,49,46,0,5,0,1,20,2010,12,1,2,3,9,2,31
1,0,107.4887488510807,72,706,0,2,28,3,98,1996,0,14,2,19,20,1,63
1,0,26.958549535006686,35,47,1,2,0,4,1,2011,81,1,3,3,20,1,51
1,0,26.958549535006686,69,54,0,3,0,4,2,2002,12,1,3,3,20,2,33
2,0,166.83762685400643,20,443,0,4,3,1,20,1999,12,1,2,99,98,1,51
2,8,27.309772537846623,12,3,0,3,20,1,82,2003,61,11,3,3,1,1,64
1,0,27.561556737886246,37,705,0,4,0,1,98,2008,0,14,2,19,20,2,32
2,8,12.95809317450402,12,17,0,8,20,1,21,2018,6,5,3,3,20,2,41
1,0,26.96163015588196,18,2,9,2,0,4,8,2003,0,6,3,99,99,1,81
4,0,13.627073829703262,63,401,0,5,0,1,69,2016,12,1,2,3,8,2,28
1,0,26.278155455973803,53,706,0,2,0,1,98,2006,0,14,4,17,20,1,22
2,0,13.339819296470921,49,32,0,2,4,1,86,2014,12,1,3,3,20,2,63
1,1,26.94965435506558,12,481,2,4,0,4,6,2004,62,1,3,3,20,1,41
3,0,27.69230649089778,98,709,0,2,3,1,20,1999,12,1,2,17,20,1,25
3,8,72.54516699875528,55,41,0,8,0,2,50,2016,12,15,2,3,9,1,76
2,8,37.52676481321646,73,705,0,7,3,1,76,2006,82,11,2,19,20,1,56
2,8,27.289636288308664,72,706,0,2,0,1,83,2004,12,1,2,17,20,1,65
2,0,63.99441534363976,63,401,0,5,0,2,47,2015,7,15,2,3,8,2,50
2,0,63.99441534363976,30,46,0,5,0,1,45,2004,1,1,2,3,1,2,20
1,0,63.99441534363976,63,38,9,2,0,4,11,2017,1,1,2,3,9,1,69
2,8,20.76937153497804,18,404,0,2,3,1,68,2015,12,11,3,3,1,2,84
2,8,13.623138388948064,53,34,0,8,3,1,86,2008,12,1,2,3,1,2,91
2,8,13.623138388948064,30,42,0,8,3,1,87,2017,2,1,3,3,9,2,57
1,0,30.317460704805125,72,706,0,2,0,4,1,2014,12,1,3,17,20,1,28
3,0,28.12250945783905,72,706,0,2,0,1,20,2008,12,1,3,17,20,1,29
4,0,157.30090507033808,42,43,0,1,0,1,89,2003,9,1,2,3,20,2,54
3,0,27.162486746354947,48,34,0,2,0,2,50,2002,12,1,3,3,8,2,52
1,8,34.39099324339172,53,709,0,5,97,1,98,2005,0,1,2,19,20,1,19
3,0,34.39099324339172,76,709,0,8,0,1,98,2016,8,1,2,19,20,1,25
1,8,25.55196670537381,37,32,2,3,20,4,14,2014,12,1,3,99,8,1,23
3,8,64.42279587619947,18,23,0,2,3,1,87,2008,2,3,2,3,3,2,58
1,0,30.42650220593386,37,703,0,8,0,1,98,2006,0,1,2,17,20,2,46
1,0,28.012827085806006,37,706,0,8,0,1,98,2015,0,11,3,5,20,1,25
2,0,13.630613694659495,49,402,0,8,1,1,83,2014,12,1,3,3,1,2,34
2,0,13.630613694659495,13,14,0,8,1,1,82,2011,62,11,3,3,1,1,80
2,0,28.012827085499186,72,706,0,8,0,1,69,2012,12,1,3,5,20,1,58
3,0,67.86238550258334,2,1,1,8,20,1,87,2017,1,4,2,3,20,2,66
3,1,27.07623754927052,12,17,1,8,0,1,69,2002,1,1,2,3,1,2,26
